file,expected,transcribed,expected_norm,transcribed_norm,cer,wer,mer,wil,wip,hits,substitutions,deletions,insertions,ops,truth,hypothesis
turn_1623_D.wav,"Yeah, um so it sounds um right now like you may have some sort of uh sacral nerve radiculopathy um or or like a lower lumbar, lumbar um radiculopathy, um basically uh that's known as sciatica, uh where your nerve roots can be compressed, causing some of these symptoms. Um and to diagnose these things, usually it's just done by history and physical exam um but if after we try out some management things, it doesn't go away or you're having some red flags, including um numbness in the groin area, bowel or bladder incontinence, then we can look at some um imaging for the for the spine, including MRI. Um and so in terms of management of this, um we can try a couple couple of like conservative approaches first, so that includes taking NSAIDs uh for the pain um and then like activity modification. So if you're sitting down um all the time, um perhaps like taking little breaks, uh stretching out your legs, doing some physio as well um during those breaks can help um, and as well, I'm going to give you a referral for physical therapy and they'll do some exercises with you and um slowly increase those exercises. Um and if those still don't work, we can try um steroids, steroid injections, um as well, we talked about the imaging if it doesn't go away in about 6 to 8 weeks. Does that sound OK?",yeah i'm so it sounds and right now like you may have some sort of a sacral nerve read a kilo pissy or or or like a lower lumbar lumbar i'm ridiculously i'm basically of that's known as see attica away your nerve roots can be compressed causing some of these symptoms omen to diagnose these things usually it's just done by history and physical exam on but if after we try out some management things it doesn't go away or you're having some red flags including on numbness in the groin area bowel or bladder incontinence then we can look at some imaging for the for the spine including m right woman so in terms of management of this on we can try a couple couple of like conservative approach first so that includes taking and seeds are for the pain i'm and then like activity modification so if you're sitting down and all the time on perhaps like taking little breaks are stretching out your legs doing some physio as well and during those breaks can help him and as well i'm going to give you a referral for physical therapy and they'll do some exercises with you and i'm slowly increase those exercises boom and if those still don't work we can try and steroids steroid injections i'm as well we talked about the imaging if it doesn't go away in about six to eight weeks does that sound okay,yeah um so it sounds um right now like you may have some sort of uh sacral nerve radiculopathy um or or like a lower lumbar lumbar um radiculopathy um basically uh thats known as sciatica uh where your nerve roots can be compressed causing some of these symptoms um and to diagnose these things usually its just done by history and physical exam um but if after we try out some management things it doesnt go away or youre having some red flags including um numbness in the groin area bowel or bladder incontinence then we can look at some um imaging for the for the spine including mri um and so in terms of management of this um we can try a couple couple of like conservative approaches first so that includes taking nsaids uh for the pain um and then like activity modification so if youre sitting down um all the time um perhaps like taking little breaks uh stretching out your legs doing some physio as well um during those breaks can help um and as well im going to give you a referral for physical therapy and theyll do some exercises with you and um slowly increase those exercises um and if those still dont work we can try um steroids steroid injections um as well we talked about the imaging if it doesnt go away in about 6 to 8 weeks does that sound ok,yeah im so it sounds and right now like you may have some sort of a sacral nerve read a kilo pissy or or or like a lower lumbar lumbar im ridiculously im basically of thats known as see attica away your nerve roots can be compressed causing some of these symptoms omen to diagnose these things usually its just done by history and physical exam on but if after we try out some management things it doesnt go away or youre having some red flags including on numbness in the groin area bowel or bladder incontinence then we can look at some imaging for the for the spine including m right woman so in terms of management of this on we can try a couple couple of like conservative approach first so that includes taking and seeds are for the pain im and then like activity modification so if youre sitting down and all the time on perhaps like taking little breaks are stretching out your legs doing some physio as well and during those breaks can help him and as well im going to give you a referral for physical therapy and theyll do some exercises with you and im slowly increase those exercises boom and if those still dont work we can try and steroids steroid injections im as well we talked about the imaging if it doesnt go away in about six to eight weeks does that sound okay,0.07984189723320158,0.17012448132780084,0.1673469387755102,0.289380666974028,0.710619333025972,204,35,2,4,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=5, hyp_start_idx=2, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=15, hyp_start_idx=6, hyp_end_idx=15), AlignmentChunk(type='substitute', ref_start_idx=15, ref_end_idx=16, hyp_start_idx=15, hyp_end_idx=16), AlignmentChunk(type='equal', ref_start_idx=16, ref_end_idx=18, hyp_start_idx=16, hyp_end_idx=18), AlignmentChunk(type='insert', ref_start_idx=18, ref_end_idx=18, hyp_start_idx=18, hyp_end_idx=20), AlignmentChunk(type='substitute', ref_start_idx=18, ref_end_idx=20, hyp_start_idx=20, hyp_end_idx=22), AlignmentChunk(type='equal', ref_start_idx=20, ref_end_idx=22, hyp_start_idx=22, hyp_end_idx=24), AlignmentChunk(type='insert', ref_start_idx=22, ref_end_idx=22, hyp_start_idx=24, hyp_end_idx=25), AlignmentChunk(type='equal', ref_start_idx=22, ref_end_idx=27, hyp_start_idx=25, hyp_end_idx=30), AlignmentChunk(type='substitute', ref_start_idx=27, ref_end_idx=30, hyp_start_idx=30, hyp_end_idx=33), AlignmentChunk(type='equal', ref_start_idx=30, ref_end_idx=31, hyp_start_idx=33, hyp_end_idx=34), AlignmentChunk(type='substitute', ref_start_idx=31, ref_end_idx=32, hyp_start_idx=34, hyp_end_idx=35), AlignmentChunk(type='equal', ref_start_idx=32, ref_end_idx=35, hyp_start_idx=35, hyp_end_idx=38), AlignmentChunk(type='substitute', ref_start_idx=35, ref_end_idx=38, hyp_start_idx=38, hyp_end_idx=41), AlignmentChunk(type='equal', ref_start_idx=38, ref_end_idx=49, hyp_start_idx=41, hyp_end_idx=52), AlignmentChunk(type='substitute', ref_start_idx=49, ref_end_idx=50, hyp_start_idx=52, hyp_end_idx=53), AlignmentChunk(type='delete', ref_start_idx=50, ref_end_idx=51, hyp_start_idx=53, hyp_end_idx=53), AlignmentChunk(type='equal', ref_start_idx=51, ref_end_idx=64, hyp_start_idx=53, hyp_end_idx=66), AlignmentChunk(type='substitute', ref_start_idx=64, ref_end_idx=65, hyp_start_idx=66, hyp_end_idx=67), AlignmentChunk(type='equal', ref_start_idx=65, ref_end_idx=85, hyp_start_idx=67, hyp_end_idx=87), AlignmentChunk(type='substitute', ref_start_idx=85, ref_end_idx=86, hyp_start_idx=87, hyp_end_idx=88), AlignmentChunk(type='equal', ref_start_idx=86, ref_end_idx=101, hyp_start_idx=88, hyp_end_idx=103), AlignmentChunk(type='delete', ref_start_idx=101, ref_end_idx=102, hyp_start_idx=103, hyp_end_idx=103), AlignmentChunk(type='equal', ref_start_idx=102, ref_end_idx=109, hyp_start_idx=103, hyp_end_idx=110), AlignmentChunk(type='substitute', ref_start_idx=109, ref_end_idx=112, hyp_start_idx=110, hyp_end_idx=113), AlignmentChunk(type='equal', ref_start_idx=112, ref_end_idx=119, hyp_start_idx=113, hyp_end_idx=120), AlignmentChunk(type='substitute', ref_start_idx=119, ref_end_idx=120, hyp_start_idx=120, hyp_end_idx=121), AlignmentChunk(type='equal', ref_start_idx=120, ref_end_idx=129, hyp_start_idx=121, hyp_end_idx=130), AlignmentChunk(type='substitute', ref_start_idx=129, ref_end_idx=130, hyp_start_idx=130, hyp_end_idx=131), AlignmentChunk(type='equal', ref_start_idx=130, ref_end_idx=135, hyp_start_idx=131, hyp_end_idx=136), AlignmentChunk(type='insert', ref_start_idx=135, ref_end_idx=135, hyp_start_idx=136, hyp_end_idx=137), AlignmentChunk(type='substitute', ref_start_idx=135, ref_end_idx=137, hyp_start_idx=137, hyp_end_idx=139), AlignmentChunk(type='equal', ref_start_idx=137, ref_end_idx=140, hyp_start_idx=139, hyp_end_idx=142), AlignmentChunk(type='substitute', ref_start_idx=140, ref_end_idx=141, hyp_start_idx=142, hyp_end_idx=143), AlignmentChunk(type='equal', ref_start_idx=141, ref_end_idx=151, hyp_start_idx=143, hyp_end_idx=153), AlignmentChunk(type='substitute', ref_start_idx=151, ref_end_idx=152, hyp_start_idx=153, hyp_end_idx=154), AlignmentChunk(type='equal', ref_start_idx=152, ref_end_idx=155, hyp_start_idx=154, hyp_end_idx=157), AlignmentChunk(type='substitute', ref_start_idx=155, ref_end_idx=156, hyp_start_idx=157, hyp_end_idx=158), AlignmentChunk(type='equal', ref_start_idx=156, ref_end_idx=161, hyp_start_idx=158, hyp_end_idx=163), AlignmentChunk(type='substitute', ref_start_idx=161, ref_end_idx=162, hyp_start_idx=163, hyp_end_idx=164), AlignmentChunk(type='equal', ref_start_idx=162, ref_end_idx=171, hyp_start_idx=164, hyp_end_idx=173), AlignmentChunk(type='substitute', ref_start_idx=171, ref_end_idx=172, hyp_start_idx=173, hyp_end_idx=174), AlignmentChunk(type='equal', ref_start_idx=172, ref_end_idx=177, hyp_start_idx=174, hyp_end_idx=179), AlignmentChunk(type='substitute', ref_start_idx=177, ref_end_idx=178, hyp_start_idx=179, hyp_end_idx=180), AlignmentChunk(type='equal', ref_start_idx=178, ref_end_idx=199, hyp_start_idx=180, hyp_end_idx=201), AlignmentChunk(type='substitute', ref_start_idx=199, ref_end_idx=200, hyp_start_idx=201, hyp_end_idx=202), AlignmentChunk(type='equal', ref_start_idx=200, ref_end_idx=204, hyp_start_idx=202, hyp_end_idx=206), AlignmentChunk(type='substitute', ref_start_idx=204, ref_end_idx=205, hyp_start_idx=206, hyp_end_idx=207), AlignmentChunk(type='equal', ref_start_idx=205, ref_end_idx=214, hyp_start_idx=207, hyp_end_idx=216), AlignmentChunk(type='substitute', ref_start_idx=214, ref_end_idx=215, hyp_start_idx=216, hyp_end_idx=217), AlignmentChunk(type='equal', ref_start_idx=215, ref_end_idx=218, hyp_start_idx=217, hyp_end_idx=220), AlignmentChunk(type='substitute', ref_start_idx=218, ref_end_idx=219, hyp_start_idx=220, hyp_end_idx=221), AlignmentChunk(type='equal', ref_start_idx=219, ref_end_idx=233, hyp_start_idx=221, hyp_end_idx=235), AlignmentChunk(type='substitute', ref_start_idx=233, ref_end_idx=234, hyp_start_idx=235, hyp_end_idx=236), AlignmentChunk(type='equal', ref_start_idx=234, ref_end_idx=235, hyp_start_idx=236, hyp_end_idx=237), AlignmentChunk(type='substitute', ref_start_idx=235, ref_end_idx=236, hyp_start_idx=237, hyp_end_idx=238), AlignmentChunk(type='equal', ref_start_idx=236, ref_end_idx=240, hyp_start_idx=238, hyp_end_idx=242), AlignmentChunk(type='substitute', ref_start_idx=240, ref_end_idx=241, hyp_start_idx=242, hyp_end_idx=243)]]","[['yeah', 'um', 'so', 'it', 'sounds', 'um', 'right', 'now', 'like', 'you', 'may', 'have', 'some', 'sort', 'of', 'uh', 'sacral', 'nerve', 'radiculopathy', 'um', 'or', 'or', 'like', 'a', 'lower', 'lumbar', 'lumbar', 'um', 'radiculopathy', 'um', 'basically', 'uh', 'thats', 'known', 'as', 'sciatica', 'uh', 'where', 'your', 'nerve', 'roots', 'can', 'be', 'compressed', 'causing', 'some', 'of', 'these', 'symptoms', 'um', 'and', 'to', 'diagnose', 'these', 'things', 'usually', 'its', 'just', 'done', 'by', 'history', 'and', 'physical', 'exam', 'um', 'but', 'if', 'after', 'we', 'try', 'out', 'some', 'management', 'things', 'it', 'doesnt', 'go', 'away', 'or', 'youre', 'having', 'some', 'red', 'flags', 'including', 'um', 'numbness', 'in', 'the', 'groin', 'area', 'bowel', 'or', 'bladder', 'incontinence', 'then', 'we', 'can', 'look', 'at', 'some', 'um', 'imaging', 'for', 'the', 'for', 'the', 'spine', 'including', 'mri', 'um', 'and', 'so', 'in', 'terms', 'of', 'management', 'of', 'this', 'um', 'we', 'can', 'try', 'a', 'couple', 'couple', 'of', 'like', 'conservative', 'approaches', 'first', 'so', 'that', 'includes', 'taking', 'nsaids', 'uh', 'for', 'the', 'pain', 'um', 'and', 'then', 'like', 'activity', 'modification', 'so', 'if', 'youre', 'sitting', 'down', 'um', 'all', 'the', 'time', 'um', 'perhaps', 'like', 'taking', 'little', 'breaks', 'uh', 'stretching', 'out', 'your', 'legs', 'doing', 'some', 'physio', 'as', 'well', 'um', 'during', 'those', 'breaks', 'can', 'help', 'um', 'and', 'as', 'well', 'im', 'going', 'to', 'give', 'you', 'a', 'referral', 'for', 'physical', 'therapy', 'and', 'theyll', 'do', 'some', 'exercises', 'with', 'you', 'and', 'um', 'slowly', 'increase', 'those', 'exercises', 'um', 'and', 'if', 'those', 'still', 'dont', 'work', 'we', 'can', 'try', 'um', 'steroids', 'steroid', 'injections', 'um', 'as', 'well', 'we', 'talked', 'about', 'the', 'imaging', 'if', 'it', 'doesnt', 'go', 'away', 'in', 'about', '6', 'to', '8', 'weeks', 'does', 'that', 'sound', 'ok']]","[['yeah', 'im', 'so', 'it', 'sounds', 'and', 'right', 'now', 'like', 'you', 'may', 'have', 'some', 'sort', 'of', 'a', 'sacral', 'nerve', 'read', 'a', 'kilo', 'pissy', 'or', 'or', 'or', 'like', 'a', 'lower', 'lumbar', 'lumbar', 'im', 'ridiculously', 'im', 'basically', 'of', 'thats', 'known', 'as', 'see', 'attica', 'away', 'your', 'nerve', 'roots', 'can', 'be', 'compressed', 'causing', 'some', 'of', 'these', 'symptoms', 'omen', 'to', 'diagnose', 'these', 'things', 'usually', 'its', 'just', 'done', 'by', 'history', 'and', 'physical', 'exam', 'on', 'but', 'if', 'after', 'we', 'try', 'out', 'some', 'management', 'things', 'it', 'doesnt', 'go', 'away', 'or', 'youre', 'having', 'some', 'red', 'flags', 'including', 'on', 'numbness', 'in', 'the', 'groin', 'area', 'bowel', 'or', 'bladder', 'incontinence', 'then', 'we', 'can', 'look', 'at', 'some', 'imaging', 'for', 'the', 'for', 'the', 'spine', 'including', 'm', 'right', 'woman', 'so', 'in', 'terms', 'of', 'management', 'of', 'this', 'on', 'we', 'can', 'try', 'a', 'couple', 'couple', 'of', 'like', 'conservative', 'approach', 'first', 'so', 'that', 'includes', 'taking', 'and', 'seeds', 'are', 'for', 'the', 'pain', 'im', 'and', 'then', 'like', 'activity', 'modification', 'so', 'if', 'youre', 'sitting', 'down', 'and', 'all', 'the', 'time', 'on', 'perhaps', 'like', 'taking', 'little', 'breaks', 'are', 'stretching', 'out', 'your', 'legs', 'doing', 'some', 'physio', 'as', 'well', 'and', 'during', 'those', 'breaks', 'can', 'help', 'him', 'and', 'as', 'well', 'im', 'going', 'to', 'give', 'you', 'a', 'referral', 'for', 'physical', 'therapy', 'and', 'theyll', 'do', 'some', 'exercises', 'with', 'you', 'and', 'im', 'slowly', 'increase', 'those', 'exercises', 'boom', 'and', 'if', 'those', 'still', 'dont', 'work', 'we', 'can', 'try', 'and', 'steroids', 'steroid', 'injections', 'im', 'as', 'well', 'we', 'talked', 'about', 'the', 'imaging', 'if', 'it', 'doesnt', 'go', 'away', 'in', 'about', 'six', 'to', 'eight', 'weeks', 'does', 'that', 'sound', 'okay']]"
turn_1624_P.wav,"Yeah, that sounds good. Thank you.",yeah that sounds good thank you oh,yeah that sounds good thank you,yeah that sounds good thank you oh,0.0967741935483871,0.16666666666666666,0.14285714285714285,0.1428571428571429,0.8571428571428571,6,0,0,1,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=6, hyp_start_idx=0, hyp_end_idx=6), AlignmentChunk(type='insert', ref_start_idx=6, ref_end_idx=6, hyp_start_idx=6, hyp_end_idx=7)]]","[['yeah', 'that', 'sounds', 'good', 'thank', 'you']]","[['yeah', 'that', 'sounds', 'good', 'thank', 'you', 'oh']]"
turn_1625_D.wav,"OK, yeah no problem.",okay yeah no problem,ok yeah no problem,okay yeah no problem,0.1111111111111111,0.25,0.25,0.4375,0.5625,3,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=4)]]","[['ok', 'yeah', 'no', 'problem']]","[['okay', 'yeah', 'no', 'problem']]"
turn_1626_D.wav,How may I help you?,how may i help you,how may i help you,how may i help you,0.0,0.0,0.0,0.0,1.0,5,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5)]]","[['how', 'may', 'i', 'help', 'you']]","[['how', 'may', 'i', 'help', 'you']]"
turn_1627_P.wav,"Hi, yes I've had this pain in my left elbow for a couple of weeks now and it's not getting any better so. I'm just here to kind of figure out what it is.",ah yes i've had this pain in my left elbow for a couple of weeks now and it's not getting any better so i'm just here to kind of figure out what it is,hi yes ive had this pain in my left elbow for a couple of weeks now and its not getting any better so im just here to kind of figure out what it is,ah yes ive had this pain in my left elbow for a couple of weeks now and its not getting any better so im just here to kind of figure out what it is,0.013605442176870748,0.029411764705882353,0.029411764705882353,0.057958477508650574,0.9420415224913494,33,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=34, hyp_start_idx=1, hyp_end_idx=34)]]","[['hi', 'yes', 'ive', 'had', 'this', 'pain', 'in', 'my', 'left', 'elbow', 'for', 'a', 'couple', 'of', 'weeks', 'now', 'and', 'its', 'not', 'getting', 'any', 'better', 'so', 'im', 'just', 'here', 'to', 'kind', 'of', 'figure', 'out', 'what', 'it', 'is']]","[['ah', 'yes', 'ive', 'had', 'this', 'pain', 'in', 'my', 'left', 'elbow', 'for', 'a', 'couple', 'of', 'weeks', 'now', 'and', 'its', 'not', 'getting', 'any', 'better', 'so', 'im', 'just', 'here', 'to', 'kind', 'of', 'figure', 'out', 'what', 'it', 'is']]"
turn_1628_D.wav,"OK alright are you feeling this pain on the lateral side of the elbow, on the or on the medial side of the elbow?",okay all right are you feeling this pain on the lateral side of the elbow on the on the medial side of the elbow,ok alright are you feeling this pain on the lateral side of the elbow on the or on the medial side of the elbow,okay all right are you feeling this pain on the lateral side of the elbow on the on the medial side of the elbow,0.06306306306306306,0.16666666666666666,0.16,0.234375,0.765625,21,2,1,1,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=16, hyp_start_idx=3, hyp_end_idx=17), AlignmentChunk(type='delete', ref_start_idx=16, ref_end_idx=17, hyp_start_idx=17, hyp_end_idx=17), AlignmentChunk(type='equal', ref_start_idx=17, ref_end_idx=24, hyp_start_idx=17, hyp_end_idx=24)]]","[['ok', 'alright', 'are', 'you', 'feeling', 'this', 'pain', 'on', 'the', 'lateral', 'side', 'of', 'the', 'elbow', 'on', 'the', 'or', 'on', 'the', 'medial', 'side', 'of', 'the', 'elbow']]","[['okay', 'all', 'right', 'are', 'you', 'feeling', 'this', 'pain', 'on', 'the', 'lateral', 'side', 'of', 'the', 'elbow', 'on', 'the', 'on', 'the', 'medial', 'side', 'of', 'the', 'elbow']]"
turn_1629_P.wav,It's on the medial side.,it's on the medial site,its on the medial side,its on the medial site,0.045454545454545456,0.2,0.2,0.3599999999999999,0.6400000000000001,4,1,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4), AlignmentChunk(type='substitute', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=5)]]","[['its', 'on', 'the', 'medial', 'side']]","[['its', 'on', 'the', 'medial', 'site']]"
turn_162_D.wav,OK. And have you noticed any changes in your skin at all? Any rashes?,okay one and have you noticed any changes in your skin at all any rashes,ok and have you noticed any changes in your skin at all any rashes,okay one and have you noticed any changes in your skin at all any rashes,0.09090909090909091,0.14285714285714285,0.13333333333333333,0.1952380952380952,0.8047619047619048,13,1,0,1,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=14, hyp_start_idx=2, hyp_end_idx=15)]]","[['ok', 'and', 'have', 'you', 'noticed', 'any', 'changes', 'in', 'your', 'skin', 'at', 'all', 'any', 'rashes']]","[['okay', 'one', 'and', 'have', 'you', 'noticed', 'any', 'changes', 'in', 'your', 'skin', 'at', 'all', 'any', 'rashes']]"
turn_1630_D.wav,"OK and sorry, when did this pain exactly start?",okay and sorry when did this pain exactly start,ok and sorry when did this pain exactly start,okay and sorry when did this pain exactly start,0.044444444444444446,0.1111111111111111,0.1111111111111111,0.2098765432098766,0.7901234567901234,8,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=9, hyp_start_idx=1, hyp_end_idx=9)]]","[['ok', 'and', 'sorry', 'when', 'did', 'this', 'pain', 'exactly', 'start']]","[['okay', 'and', 'sorry', 'when', 'did', 'this', 'pain', 'exactly', 'start']]"
turn_1631_P.wav,"So it's been on going for like the past three months. But it's gotten worse over the last, I'd say three weeks.",though it's been ongoing for like the past three months but it's gotten worse over the last i'd say three weeks,so its been on going for like the past three months but its gotten worse over the last id say three weeks,though its been ongoing for like the past three months but its gotten worse over the last id say three weeks,0.05714285714285714,0.13636363636363635,0.13636363636363635,0.2186147186147186,0.7813852813852814,19,2,1,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=22, hyp_start_idx=4, hyp_end_idx=21)]]","[['so', 'its', 'been', 'on', 'going', 'for', 'like', 'the', 'past', 'three', 'months', 'but', 'its', 'gotten', 'worse', 'over', 'the', 'last', 'id', 'say', 'three', 'weeks']]","[['though', 'its', 'been', 'ongoing', 'for', 'like', 'the', 'past', 'three', 'months', 'but', 'its', 'gotten', 'worse', 'over', 'the', 'last', 'id', 'say', 'three', 'weeks']]"
turn_1632_D.wav,"OK, and. Has the pain been getting worse, any better?",okay and has the pain been getting worse and better,ok and has the pain been getting worse any better,okay and has the pain been getting worse and better,0.061224489795918366,0.2,0.2,0.3599999999999999,0.6400000000000001,8,2,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=8, hyp_start_idx=1, hyp_end_idx=8), AlignmentChunk(type='substitute', ref_start_idx=8, ref_end_idx=9, hyp_start_idx=8, hyp_end_idx=9), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=10, hyp_start_idx=9, hyp_end_idx=10)]]","[['ok', 'and', 'has', 'the', 'pain', 'been', 'getting', 'worse', 'any', 'better']]","[['okay', 'and', 'has', 'the', 'pain', 'been', 'getting', 'worse', 'and', 'better']]"
turn_1633_P.wav,Oh the pains been getting worse.,oh the pains been getting worse,oh the pains been getting worse,oh the pains been getting worse,0.0,0.0,0.0,0.0,1.0,6,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=6, hyp_start_idx=0, hyp_end_idx=6)]]","[['oh', 'the', 'pains', 'been', 'getting', 'worse']]","[['oh', 'the', 'pains', 'been', 'getting', 'worse']]"
turn_1634_D.wav,"Yeah, OK. Was there any triggers or precipitating events to the pain, such as like a fall or any types of trauma to the elbow?",yeah okay was there any triggers or precipitating events to the pain such as like a fool or any types of trauma to the elba,yeah ok was there any triggers or precipitating events to the pain such as like a fall or any types of trauma to the elbow,yeah okay was there any triggers or precipitating events to the pain such as like a fool or any types of trauma to the elba,0.04918032786885246,0.12,0.12,0.22560000000000002,0.7744,22,3,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=16, hyp_start_idx=2, hyp_end_idx=16), AlignmentChunk(type='substitute', ref_start_idx=16, ref_end_idx=17, hyp_start_idx=16, hyp_end_idx=17), AlignmentChunk(type='equal', ref_start_idx=17, ref_end_idx=24, hyp_start_idx=17, hyp_end_idx=24), AlignmentChunk(type='substitute', ref_start_idx=24, ref_end_idx=25, hyp_start_idx=24, hyp_end_idx=25)]]","[['yeah', 'ok', 'was', 'there', 'any', 'triggers', 'or', 'precipitating', 'events', 'to', 'the', 'pain', 'such', 'as', 'like', 'a', 'fall', 'or', 'any', 'types', 'of', 'trauma', 'to', 'the', 'elbow']]","[['yeah', 'okay', 'was', 'there', 'any', 'triggers', 'or', 'precipitating', 'events', 'to', 'the', 'pain', 'such', 'as', 'like', 'a', 'fool', 'or', 'any', 'types', 'of', 'trauma', 'to', 'the', 'elba']]"
